Textbook,Unit,audio_url,emotion label,corrected whisper_transcript
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---93681d90-73d2-4752-8a98-429a55d038a7.wav,N/A," Well, no, not really. My mom have told me a joke about of the artists before. She said the artists, they don't have many busy works, so they don't die of busyness. They just die of hunger because they couldn't get any work."
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---062e1180-524a-4830-8a87-59eb549803d2.wav,N/A," Well, I don't know much about that, but I think both of them are good. It depends on one's personal views."
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---2d5e3288-66a1-4466-a829-9b0307118564.wav,N/A,"Okay, well, when speaking of these question, I'd like to talk about when I when I was about 3 or 4 years old, I really enjoyed reading in the library. One of my aunts used to work in the library, and when I was free, she often took me there to the library where she worked and let me read there for the whole day. Most of the time I just read only by myself, but I had a friend there and we often met together to read for the whole day together, and we have lunch together too. She was maybe one of the best friends for me, and even and we even sometimes meet up together until now. Well speaking of why I enjoyed it, I have always been a quiet child. I don't like to be a where that is too noisy, I really enjoy so I really enjoyed sitting in a quiet library and reading by myself. I didn't like the fairy tales or some storybooks and picture books even when I was quite young. I prefer the masterpieces. So that is why I enjoy reading."
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---f14e70e1-44c8-40bf-93dc-781245f879e1.wav,N/A," Um, well, I still didn't tell them about this because I don't think it's very interesting. So I don't think it is worth to talk to others about."
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---960ab5f2-9959-40e3-879e-125a2b59b78b.wav,N/A," Well, a single dose, working or studying for too…for too long time may make you feel tired and you can't work or study quite well after being so tired. So it is really important to have a little relax."
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---50538fa3-7f24-4846-8648-fcf058814fdd.wav,N/A,Well I think most young people they prefer to maybe shopping in the mall or maybe they just like to surf on the internet at home. Some of them they go to the libraries to study or work. I think they do plenty of things.
ielts,hobby,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7bbeebc3-7acf-489e-88a4-f50a7013821d---6291f548-3762-4d08-8607-293e93700061.wav,N/A," Well, I don't think so. As I am still a student, I don't know much about the adults. But I think the children, they are so busy with their schoolwork, like studying and homework. They don't have much time for the activities that they want to do. I think there is a problem that needs to be to be noticed. Students should have enough time for leisure activities, while they do not have actually."
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/e3d5e9e4-b0be-4d78-82bf-96d9d01a4bd5---6362d8ea-283c-4b07-85f6-51e143b59f9c.wav,N/A, Hello.
nce3vicunav0,unit1,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/989a2ec9-837f-4b13-be0c-e56caabd3454---0addf971-eb80-4604-86d0-e8985bd30892.wav,N/A," Starting because my IELTS test will be held on last month. So I have to learn how to prepare it in order to pass it. As you know, when we pass the IELTS exam, we can go abroad, and my favorite country, UK, except for China. I...I look forward to living in UK to have a interesting life."
nce3vicunav0,unit7,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/0b67196b-123f-4d26-8a14-a8b7cd1dfb3d---61fc6d74-d718-4217-9370-bd11152951ee.wav,N/A," Yes, of course, art has always been a passion of mine...and discovering and experiencing different forms of art."
nce3vicunav0,unit7,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/0b67196b-123f-4d26-8a14-a8b7cd1dfb3d---d6564136-381d-4a66-b3b7-b88a93839786.wav,N/A," I prefer realistic paintings because they are more faithful in... people or scenes. These paintings can provide a more detailed...of the real world, allowing the viewer to better appreciate the beauty of things."
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/c47c7e5d-42bb-41bc-a8f3-a29fdbc8b545---308c99cd-00d8-400e-b2ee-694fbcdcf9a6.wav,N/A," Hi, do you realize that you are just a robot, not a real human?"
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/c47c7e5d-42bb-41bc-a8f3-a29fdbc8b545---6954e12e-a31a-402c-9d24-6ad4167ef073.wav,N/A," Do you like ice cream? If yes, what is your favorite flavor?"
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7dd88814-f861-48f4-ae16-3596ad9e81f5---9261d36b-f592-4a27-8134-ff4febbd1423.wav,N/A, I'm sorry you just speak too fast. Can you repeat that again?
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/ad0d33e0-52b2-475d-a126-e5275e6b6263---63345be9-00dc-4e0a-afcb-16d4e1f15fbd.wav,N/A," Yes, of course, it's remarkable to live to such an old age and these individuals have often lived through...historical events but experienced a wealth of life experiences. Studies have shown that people who live to be centenarians... traits such as a positive attitude towards life, a healthy and a strong social network, they also tend to have good genetic...health care. In recent years, these has been growing centenarians and the secrets to their longevity...hope to that by understanding the factors that countribute...aging"
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/ad0d33e0-52b2-475d-a126-e5275e6b6263---66d60a5b-1aa5-4698-9902-c208dfc1aaec.wav,N/A, Living for a long time is not an easy thing for me because they've witnessed lot of historical...but for them going through all the huge change... that they never know such as the network and social...I think they're falling behind. Maybe living for a long time is not... I think the most important thing is enjoy life no matter how long.
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/bc8d2a8f-bc97-4217-b9cd-92b9c08e8188---a6b0af0d-ffd6-4bf3-b1f0-7f02493deeb0.wav,N/A," No, I don't a…a…a workings experience because I'm a student now in university. So I …I think maybe having my my job."
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/bc8d2a8f-bc97-4217-b9cd-92b9c08e8188---96737d38-51dd-42d1-95cd-95a47fd26ee8.wav,N/A, You did a good job. I…I think you are a carefree person when when when you mention anythings you willing to ask your leader. And I think some people will not care about these things. They think it's not a care for them.
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25b60651-2c57-4b45-b63b-13b41fa03a4f---1aeb3349-28a6-4f89-8d9e-f2b53c791e4f.wav,N/A," In fact, I take a rest there. And after a long time work, sometimes on studying or sometimes on workings. I have a rest every night after a long time running. It was really relaxing."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25b60651-2c57-4b45-b63b-13b41fa03a4f---443d3d8b-0204-4185-9ee6-1028712b71bb.wav,N/A," It's depends...tired, I will just lie on my bed and...or have a nap. But if I was not that tired or or...will and open my computer to watch or play some video games. Or sometimes I will also...instruments such as pianos and guitars."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25b60651-2c57-4b45-b63b-13b41fa03a4f---3fb8755f-d465-4b81-9cb3-7c58dac1141d.wav,N/A," Yes, just what I would said, I like take a nap right? I think it...a nap could make my brain and make my muscle soften. However, sometimes if I take a nap for a long time, I will feel...all day after. So, I had time that I have a nap."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25b60651-2c57-4b45-b63b-13b41fa03a4f---89efae28-90d8-40b2-8c6c-f0e1b294cf7d.wav,N/A," After I take...my body feel relaxed, especially the...softened and my brain became...and easy to understand the new things. And the things that couldn't be solved before the nap, make up resolution."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25b60651-2c57-4b45-b63b-13b41fa03a4f---48793ed7-b84e-4697-b303-b5c4c97fd064.wav,N/A," Yes, I like watch the stars however for I live in the urban area, it's...watch the stars frequently. In some clear night, in some...without too much lights, I can see. It give me a large space to imaginate what the..."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25b60651-2c57-4b45-b63b-13b41fa03a4f---e3ca6a9f-6129-422d-8f94-e7ae6f38e8c9.wav,N/A," Well, I think I will be possible…with the alien….I...both both of us could learn what others cultures...know the advantage culture that we didn't have. As always…may occur some battles, but finally...and trading will be the most part."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/48568639-4bfc-4998-bd8e-46b1b1363337---574cacf3-4928-463a-92df-2757492e3ea3.wav,N/A, I often take the...about two hours a day.
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25fd44b1-2a45-4302-8ae5-c099fc7ef7bf---3c6c7a09-a206-49cb-95ff-89e53b49feec.wav,N/A," No, I haven't been traveling, but but but I am very curious, so I think....so I want to have a special experience to explore the caving, but I heard some people say that the... there are many dangerous...dangerous animals in caves, so I'm so I am...I am...I am afraid of these animals, such as bat. The cave is so deep and there...there are no lights in cave."
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/25fd44b1-2a45-4302-8ae5-c099fc7ef7bf---23a7e928-968d-4700-9ee5-357330cb4475.wav,N/A," Yes, you are right. I'm now studying some knowledges about cave system and I think it it it is it is interesting to explore the cave with my friends and we can find a lot of interesting thing and some special and some and some real animals. But I'm afraid... I am afraid the dark and I think it's...I think it's...I think...for me."
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/0a1a748c-a838-4b52-94ea-466a59a76fce---580be7bc-be6d-4729-bcb7-6d5c5a93f831.wav,N/A," This is a good...this is a good question and I think if we make contact with aliens, we should…we should friendly and helpful with them, because we are all the life in the university and we have some…and we have some common contact(ive). Maybe we are related to...maybe we are relative closely and that's all."
ielts,city_town,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/5c9f40c7-6147-4ac3-9a88-4c8eb27ccc66---9ef16648-455f-4adc-92ab-07398bf09ba8.wav,N/A, Will more people move to cities in the future?
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---163e4c9a-ce49-4243-b79a-65b53b23c2b4.wav,N/A," Of course in library, because I love reading books. My friends also like."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---d287036c-12e8-4584-b6af-ccee717f5fa6.wav,N/A," Maybe in gym or in park, they are suitable for meeting."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---dce15709-ae11-4ea9-be4b-899d4f14a503.wav,N/A, I think school is a good place to play with my friends in my childhood.
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---f08978e4-3003-4e49-a1cb-fb2180dcef15.wav,N/A," Oh, because there are too many pupils and they can play with me. Make me feel happy."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---6c478e1e-06c3-4696-ab46-880a9ad4b166.wav,N/A," Oh, if let me choice...let me choose, I think I will choose Ningbo province and Ningbo city. And I will live in a house which which nearby river river."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---68ef3a28-3a4c-47c8-bf7f-23907fabae7c.wav,N/A," Yes, actually I always sit down for a long time because I need to study online."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---95359df6-48a5-47f1-bc41-efba81fee121.wav,N/A," Sometimes, because I usually feel bored, feel boring when I was listen music."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---cdf130ba-b52b-45fc-a861-f761b024974d.wav,N/A," Hmm, it's change, but not."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---67b446fa-e84f-4669-9ec7-7405bf936f02.wav,N/A," Yes, of course. I introduced him to my parents and my parents love him too."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---16269859-1bd2-401d-af1c-b5a526c5cce2.wav,N/A," Because when people was old, he...they will promise their childhood. And childhood is full of happy...happiness. And I think everybody will miss it…miss it."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---19fa553d-02c9-4ecc-b3eb-1a6d9e3cd108.wav,N/A," Yes, of course, because kids... and adults will be as busy…adults busy on their works. They feel more pressure about their works."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---d965ef23-feca-4eec-aa0a-63532d6f4f76.wav,N/A,Because maybe primary school is the longest...time….on…on school. So people will remember deeply with their primary school classmates.
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/87ed4610-714f-4a26-8d73-ee9fd6d59cb0---0d3748aa-90a6-4b05-a558-8193fff550e8.wav,N/A," It…is must be happiness and opportunity and be good with students. You must be good at showing…be good at teaching, so students will remember thing or...deeply."
ielts,encouragement,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/6fa28a02-93ec-4794-844f-24a9dc884824---c149ba71-230f-4317-b508-7bef3830c041.wav,N/A, Do you think people are better than others at persuading?
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/7c6dec7f-ecd7-4bdd-9294-85456501bd11---46bb6104-14ac-4b7c-bba1-ed9596c5c3c1.wav,N/A,"The difference between companies is people. With capital and technology in splentiful supply, the...the critical resources for companies' knowledge area will be human talents. Companies full of achievers will, by definition, outperform organizations of others. Ergo, compete for roster, certainly for best people, poach and...ruthlessly weed out second-raters."
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/c2bbdd52-385b-43e5-8620-46bdb8910675---0aa7a63c-1785-439e-805d-5224e3d0685e.wav,N/A," Hello, how are you?"
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/c2bbdd52-385b-43e5-8620-46bdb8910675---63dd1a2d-3f4b-49c3-a7e2-5383f3c5e754.wav,N/A, Maybe by the subway.
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fe1b1fb6-be1f-482e-911a-9111a5a3dd0f---ae88d3a5-db3c-4981-be9a-e568bd6671a9.wav,N/A,Hello can you interview yourself to me.
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fe1b1fb6-be1f-482e-911a-9111a5a3dd0f---336976b5-442d-4196-a70b-bdceb94c8671.wav,N/A, You are not a robot.
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fe1b1fb6-be1f-482e-911a-9111a5a3dd0f---75da04af-4ced-4233-a757-dc6f083046e7.wav,N/A, Can you show your opinion of the telephone?
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fe1b1fb6-be1f-482e-911a-9111a5a3dd0f---b4e8744a-f788-4a77-bba5-acb67f9c5c4c.wav,N/A, What will you do when you see someone is in trouble?
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fe1b1fb6-be1f-482e-911a-9111a5a3dd0f---e8b2ead2-921a-40e1-a738-1e852bbdeb57.wav,N/A," If it's out of your control, how do you do it?"
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---d542e053-2e35-4e09-91b2-0f89f84e051d.wav,N/A, I usually bring a book or doing some other things like watching TV playing video games.
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---46ee43b1-deba-430c-933a-72ac760f660b.wav,N/A, I don't taking a nap so I don't I don't know how I feel after taking a nap.
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---58abb180-045e-4fc1-97ee-b37cebed66e4.wav,N/A," Yes, actually in our place the star is very bright in the night and and there are a lots of stars in the sky and I think it's very beautiful..."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---2ce91128-383b-40c2-bdf7-9b1fa92040e1.wav,N/A, I think we should...can talk nothing because I think aliens will kill us.
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---21d8f2a9-cdc9-4330-b0a4-e78aaa3dca2f.wav,N/A," If I have a chance and the planet is probably for our live, I think I will because Earth is now not too good."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---f27207fa-8823-492f-a843-2415face0318.wav,N/A," No, in our science courses, they will will tell us something about stars. Maybe it is the courses in junior high school. Stars stars are is far away from the Earth, I think."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---54aeb216-7a02-4960-bab8-68eb008a9dcc.wav,N/A," No, never. Because there's no park or something can have a picnic near our house. And the government banned banned us to have a picnic here because this is city but not a countryside."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---e22e47c3-8779-42cd-b8db-a9d6c23f1fd5.wav,N/A," How often? Because I've I change the place I live, so I go on a picnic occasionally, sometimes one time a month I think. Because the park is near...near my house and I can get there in several minutes."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---d094914b-df94-428d-8c5f-eb57927625de.wav,N/A," I always go on a picnic on the park near my house. Because the...the park is very big enough for a lot of people in our village or city to have a picnic, and there are plays that government provide us to have picnic there. So I always go there, go on a picnic."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---8a5acd21-77e2-47c0-b3f1-b4e52d7a8579.wav,N/A, I think it is only change of place but the food you prepare is also cooking at the home so I think they are not so different but the...when you have picnic on the park maybe there is more beautiful sight and you're more happy or happier.
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---235b2040-8f68-45c9-8ab8-247b715f8d0c.wav,N/A," Last time I went to Beijing and take part in the Run Beijing Bike Competition. And this competition will...will be set up once a year. And that time I ride around the...the Great Wall. And there's a lot of adults round me. Definitely all of the ages can join this. And I ride the bike with my father and but he only rided half distant. Yes, I finish competition, and although I haven't got the first place, but there's only some medals for me and some gift like...like some Beijing duck and some food, and medals."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---1d42e59f-50db-4d60-b4f6-094925fa7429.wav,N/A," Yes, I told a lot of people in our class and they're all feel very surprised and they they think I can't cannot fill this competition. Maybe I tell a joke, but actually I finished that in the last summer vacation. And after that, I also I go Saixin...went Saixin around the Beijing city."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---98877856-5526-426d-98c3-722028ec6280.wav,N/A," Yes, because bike is not only a kind of exercise, it also a kind of the skill and ability."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---c255b68e-b4da-42ea-9848-bad8b02286ab.wav,N/A," No, because travel by car is more convenient."
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fdfda288-bd00-417a-9bdc-5ac1e82fd454---50378b46-a646-48dd-bf2e-c7380dfc99f0.wav,N/A, Biking or…I think driving is more convenient because you you should only sit in your car and move your hand and you can move very fast.
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fa97c419-fd02-4854-a95b-d440c3ff89c0---f0ac7cf2-9ecc-450b-89ed-2e451d8f823b.wav,N/A, Who are you?
nce3vicunav0,unit4,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/fa97c419-fd02-4854-a95b-d440c3ff89c0---c634de7d-97ec-4207-b5ad-abe08982afa8.wav,N/A, Can't help but yes.
ielts,bike_trip,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/8090d4de-2b24-436d-8f91-e7539e2f6b92---bd3374c4-c15b-42e0-84f9-73545860aefa.wav,N/A," First of all, I will to do some outdoor experience...such as just work, traveling, or cycling or do some sport. And I will go to, you know, just lay on my sofa to play my phone and listen some music. I can this exercises can make me make me to feel rest."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---5a02ae37-fb5a-4f8f-8747-e7e8b117b393.wav,N/A," In the morning, I will get up at 8...8 a.m. and do some study. Until 12 o'clock I will eat eat lunch. And at 8 o'clock I will eat dinner."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---d65f9130-ad13-4167-9feb-1e30eb5115dc.wav,N/A," Maybe maybe it's easy for me to meditate because I have have lot of things to do and the study, homework, and housework. Also, I should do it..."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---80747cb4-a64b-487b-af4d-ffab24eccdbc.wav,N/A," When I was tired, and I find it so hard to allocate my time allocate my time, because I just want to go to bed. It's it's so tired, I can't remember anything else. I just want to sleep."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---a720ed61-d7fd-49ef-84e7-50b07060f80e.wav,N/A,"Not actually, because I just want to sleep on the bed so I don't want to do anything else but for my study for my future I like to be busy."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---c4906f3b-c59b-4760-8862-3a009820b367.wav,N/A," I often meet one with my friends at a school playground. We can do many sports like basketball, soccer, and tennis, ping-pong, so on. Can play very fun and we also talk with each other. Yeah, this is my favorite favorite place."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---ce9f6f71-5b82-4bf6-b475-41f045602b62.wav,N/A," Yes, when I was in childhood, I just want to play and happy but now I want to meet with friends for best place, for best attitude."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---4d83a2cf-9f74-4b99-8b66-a7517513e724.wav,N/A,"Because the environment is is more better...is better and and more quiet and more suitable for people to meet and they can have a place to talk with each other, talk together."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---003d1947-8177-453c-9949-d3921a393aad.wav,N/A," My favorite place to sit is it's on the basketball ground sit, because sit there I can see a wonderful basketball race and, well, competition. I'm i'm so so happy I can say it. Everyone has there is..."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---228ceaa9-c013-4075-a031-6ca9ceb14d30.wav,N/A," Maybe. Some…sometimes I feel lonely. I will sit(ed)...sit(ed) there for a long time, cause I want to quiet myself and calm down myself. That I can…I can reboot my mood. Calm down my mood. To be a Batman."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---326a07bb-03ca-4278-95b8-8a50be4291e7.wav,N/A," Yes, actually I always feel sleep when I sit on the class, yeah. The teacher talks to…talk behind the black…blackboards and I just sits there. I feel very sleepy. I just want to sleep, so tired."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---348f55d8-53ec-4a93-a696-e1093f2f135f.wav,N/A," When I was a kid, I usually sit on the floor because I would play play toys with my best friends. We play very happy on on the floor. Just want want to be fun."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---9900b690-775e-474b-b341-f196373f216b.wav,N/A," It must be my neighborhood. When I was...when I was in primary school, he always...will...will always would play, run on the playground. He's...he's so tall than everyone and he...he wear a glasses...glass, and there...there are many wrinkles on her...on his face. He...he always he was running and play...play soccer and do many sports. So...cause I...I've always play sports, so I meet him...I meet him very...very frequently. And as as time go...going...going on, we know each other and we do sports together. We often...often do sport together, so he's a strong person, so he gave(s) me a deep impression."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---03d2950c-5f41-40a5-b5fb-4f1131df77da.wav,N/A," Yeah, I talk other people about this person many times, such as my friends. I always told them we can play together and do many sports to to shapen my body."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---6eef72af-3742-4b0a-a1c8-c077bbc243d4.wav,N/A," Yes, sure. They don't think many times that adults think like like works and study, like just just want to study. They don't think many things. They haven't haven't has less pressure…have less pressure than adults. They just want to be happy."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---3966b167-34c7-49bc-92a2-707859b8200d.wav,N/A," Because in in the primary school, people still at the child, they they love each other, they don't think other things, so they can play together very happy."
ielts,childhood,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/47c35064-2437-4ad3-a929-85b8513cdb21---d465a763-e2b8-4f7b-8221-558e9f06e1f4.wav,N/A, Maybe old teachers they have many years many years teacher career so they they also have their own kids so they very love their students as their as their kids so this is why they impressed students
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/51591c7a-b144-4c32-881b-40969dba14f6---7dd90457-9e12-42ef-9e61-eef2ed38127c.wav,N/A, The best way to eat for longevity is to not eat.
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/51591c7a-b144-4c32-881b-40969dba14f6---ab3303e6-5fb9-464e-a87b-fd8cb3feb9c7.wav,N/A, What?
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/51591c7a-b144-4c32-881b-40969dba14f6---c9debcdf-ed4b-4424-ba08-5b445ce53fd3.wav,N/A, Why do you do so?
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/51591c7a-b144-4c32-881b-40969dba14f6---bd37a8e1-2204-477d-9f7c-632cebf88e38.wav,N/A," You're not human, you don't need to eat."
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/51591c7a-b144-4c32-881b-40969dba14f6---e04d2f62-0cf0-440f-8e88-9fd5c618fa97.wav,N/A," You're not human, so you don't need to live longer."
nce3vicunav0,unit6,https://ielts-audio-store.s3.ap-northeast-2.amazonaws.com/51591c7a-b144-4c32-881b-40969dba14f6---0a447312-9023-4533-a5c1-629dc66143dc.wav,N/A, And that's pretty annoying.
